Outletid,OutletName,DistCode,DistributorName,MainChannelCode,MainChannelType,SM_Code,SM_Name,ASM_Code,ASM_Name,RSE_Code,RSE_Name,PSR_Code,PSR_Desc
"C066138","NANDU TEA SHOP","C000284","PANNALAL ROY","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0979","SAIKAT DAS","PSR0523","MD. DILSAD ALAM"
"C064652","ARMAN STORE","C000284","PANNALAL ROY","MC0018","PAAN PLUS","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0979","SAIKAT DAS","PSR0523","MD. DILSAD ALAM"
"C067390","NAGENDRA PRASAD YADAV","C000284","PANNALAL ROY","MC0019","QSR","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0979","SAIKAT DAS","PSR0523","MD. DILSAD ALAM"
"C066478","R. R . ENTERPRISE","C000296","ESTASY CARE","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1146","SANDIP GHOSH","PSR0682","SUROJIT GHOSH"
"C066476","PANCHANAN VARIETY STORES","C000296","ESTASY CARE","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1146","SANDIP GHOSH","PSR0682","SUROJIT GHOSH"
"C066850","MAHI HOME PAINT","C000296","ESTASY CARE","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1146","SANDIP GHOSH","PSR0682","SUROJIT GHOSH"
"C066164","MA TARA TRADERS","C000296","ESTASY CARE","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1146","SANDIP GHOSH","PSR0682","SUROJIT GHOSH"
"C066254","SREE GANESH STORE","C000296","ESTASY CARE","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1146","SANDIP GHOSH","PSR0682","SUROJIT GHOSH"
"C066263","SREE GURU STORE","C000296","ESTASY CARE","MC0018","PAAN PLUS","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1146","SANDIP GHOSH","PSR0682","SUROJIT GHOSH"
"C067184","DIPANJALI","C000296","ESTASY CARE","MC0019","QSR","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1146","SANDIP GHOSH","PSR0682","SUROJIT GHOSH"
"C064744","JAI MATADI COLD DRINKS SHOP","C000296","ESTASY CARE","MC0018","PAAN PLUS","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1146","SANDIP GHOSH","PSR0682","SUROJIT GHOSH"
"C061361","R.K PRASAD STORES","C000296","ESTASY CARE","MC0018","PAAN PLUS","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1146","SANDIP GHOSH","PSR0682","SUROJIT GHOSH"
"C013461","MANTU STORES","C000296","ESTASY CARE","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1146","SANDIP GHOSH","PSR0682","SUROJIT GHOSH"
"C013462","N.K.STORES","C000296","ESTASY CARE","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1146","SANDIP GHOSH","PSR0682","SUROJIT GHOSH"
"C013463","MAITY STORES","C000296","ESTASY CARE","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1146","SANDIP GHOSH","PSR0682","SUROJIT GHOSH"
"C013464","BANTI STORES","C000296","ESTASY CARE","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1146","SANDIP GHOSH","PSR0682","SUROJIT GHOSH"
"C013465","K. STORES","C000296","ESTASY CARE","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1146","SANDIP GHOSH","PSR0682","SUROJIT GHOSH"
"C013466","I.S KHADDO BHANDAR","C000296","ESTASY CARE","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1146","SANDIP GHOSH","PSR0682","SUROJIT GHOSH"
"C013467","FAREBI KITCHEN","C000296","ESTASY CARE","MC0016","MASS EATERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1146","SANDIP GHOSH","PSR0682","SUROJIT GHOSH"
"C013468","DAS STORES","C000296","ESTASY CARE","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1146","SANDIP GHOSH","PSR0682","SUROJIT GHOSH"
"C013469","R. WORLD","C000296","ESTASY CARE","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1146","SANDIP GHOSH","PSR0682","SUROJIT GHOSH"
"C013347","MONDAL VARIETY STORES","C000296","ESTASY CARE","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1146","SANDIP GHOSH","PSR0682","SUROJIT GHOSH"
"C013348","SWAMIJI STORES","C000296","ESTASY CARE","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1146","SANDIP GHOSH","PSR0682","SUROJIT GHOSH"
"C013349","LOKENATH VARIETY STORES (P-70/1,P.B.RD)","C000296","ESTASY CARE","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1146","SANDIP GHOSH","PSR0682","SUROJIT GHOSH"
"C013350","RADHA GOBINDA STORES","C000296","ESTASY CARE","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1146","SANDIP GHOSH","PSR0682","SUROJIT GHOSH"
"C013351","CHAMPA (MADHUKAR)","C000296","ESTASY CARE","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1146","SANDIP GHOSH","PSR0682","SUROJIT GHOSH"
"C013352","DAS GROCERY","C000296","ESTASY CARE","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1146","SANDIP GHOSH","PSR0682","SUROJIT GHOSH"
"C013353","UDAYESH PRASAD","C000296","ESTASY CARE","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1146","SANDIP GHOSH","PSR0682","SUROJIT GHOSH"
"C013354","DIKSHA STORES","C000296","ESTASY CARE","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1146","SANDIP GHOSH","PSR0682","SUROJIT GHOSH"
"C013355","R.K.SHAW","C000296","ESTASY CARE","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1146","SANDIP GHOSH","PSR0682","SUROJIT GHOSH"
"C013356","GUPTA STORES","C000296","ESTASY CARE","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1146","SANDIP GHOSH","PSR0682","SUROJIT GHOSH"
"C013357","SAMAR HALDER (HALDER STORES)","C000296","ESTASY CARE","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1146","SANDIP GHOSH","PSR0682","SUROJIT GHOSH"
"C013358","LUCKY STORES","C000296","ESTASY CARE","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1146","SANDIP GHOSH","PSR0682","SUROJIT GHOSH"
"C013359","GUPTA STORES","C000296","ESTASY CARE","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1146","SANDIP GHOSH","PSR0682","SUROJIT GHOSH"
"C013360","DAKHINESWAR BHANDER","C000296","ESTASY CARE","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1146","SANDIP GHOSH","PSR0682","SUROJIT GHOSH"
"C013361","DASHEE STORES","C000296","ESTASY CARE","MC0018","PAAN PLUS","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1146","SANDIP GHOSH","PSR0682","SUROJIT GHOSH"
"C013362","UPENDRA SHAW","C000296","ESTASY CARE","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1146","SANDIP GHOSH","PSR0682","SUROJIT GHOSH"
"C013363","BABULAL SARDAR","C000296","ESTASY CARE","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1146","SANDIP GHOSH","PSR0682","SUROJIT GHOSH"
"C013364","PRADIP HALDAR","C000296","ESTASY CARE","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1146","SANDIP GHOSH","PSR0682","SUROJIT GHOSH"
"C013365","MADHUKAR","C000296","ESTASY CARE","MC0020","SWEET/ CHAAT/ BAKERY","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1146","SANDIP GHOSH","PSR0682","SUROJIT GHOSH"
"C013366","DEBASHIS STORES (D/E)","C000296","ESTASY CARE","MC0018","PAAN PLUS","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1146","SANDIP GHOSH","PSR0682","SUROJIT GHOSH"
"C013367","BANARJEE BROTHERS","C000296","ESTASY CARE","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1146","SANDIP GHOSH","PSR0682","SUROJIT GHOSH"
"C013368","SITARAM AGARWAL","C000296","ESTASY CARE","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1146","SANDIP GHOSH","PSR0682","SUROJIT GHOSH"
"C013369","N.L.B. PAN SHOP","C000296","ESTASY CARE","MC0018","PAAN PLUS","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1146","SANDIP GHOSH","PSR0682","SUROJIT GHOSH"
"C013370","SREE KRISHNA STORES","C000296","ESTASY CARE","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1146","SANDIP GHOSH","PSR0682","SUROJIT GHOSH"
"C064430","CAFETINO 24","C000285","AAWIZA ENTERPRISE","MC0019","QSR","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C006579","MD. QAISER AZAD GHAUS","C000285","AAWIZA ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008811","SOUMI VARIETY","C000285","AAWIZA ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008812","SUDEB NASKAR","C000285","AAWIZA ENTERPRISE","MC0018","PAAN PLUS","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008813","SUKUMAR MONDAL","C000285","AAWIZA ENTERPRISE","MC0018","PAAN PLUS","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008850","MD YUSUF","C000285","AAWIZA ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008851","LAKHANLAL SHAW","C000285","AAWIZA ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008852","DHAKA SWEETS","C000285","AAWIZA ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008853","ANNAPURNA BHANDAR","C000285","AAWIZA ENTERPRISE","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008854","SHAW TELECOM","C000285","AAWIZA ENTERPRISE","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008855","MD.ASGAR ALI","C000285","AAWIZA ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008856","KASHI BISWANATH CONFECTIONERY","C000285","AAWIZA ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008814","BISWANATH DAS","C000285","AAWIZA ENTERPRISE","MC0018","PAAN PLUS","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008815","NIBEDITA GHOSH","C000285","AAWIZA ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008816","MD.JAAN","C000285","AAWIZA ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008817","SULEMAN ICE DEPOT.","C000285","AAWIZA ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008818","A.R.STORES (MD.ABID)","C000285","AAWIZA ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008819","HAPPY STORES","C000285","AAWIZA ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008820","MALAS KITCHEN","C000285","AAWIZA ENTERPRISE","MC0016","MASS EATERIES","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008821","FATMA VARIETY","C000285","AAWIZA ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008822","KALAS (KIN)","C000285","AAWIZA ENTERPRISE","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008823","SUGAR & SPICE (SHUBAM /PRINCE)","C000285","AAWIZA ENTERPRISE","MC0019","QSR","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008824","SHAW PAN","C000285","AAWIZA ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008825","SAMBHU NATH SARDAR","C000285","AAWIZA ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008826","AZHARI CONFECTIONERY","C000285","AAWIZA ENTERPRISE","MC0020","SWEET/ CHAAT/ BAKERY","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008827","MANJUR AHMED","C000285","AAWIZA ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008828","DIPANKAR BISWAS","C000285","AAWIZA ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008830","RAM CHOWRASIA","C000285","AAWIZA ENTERPRISE","MC0018","PAAN PLUS","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008831","MADHUSUDAN SAHA","C000285","AAWIZA ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008832","ASHFAQUE STORES","C000285","AAWIZA ENTERPRISE","MC0018","PAAN PLUS","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008833","NOOR ALAM (2/B/H/44)","C000285","AAWIZA ENTERPRISE","MC0018","PAAN PLUS","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008834","NEW ELAHI HALAL FRIED CHIKEN","C000285","AAWIZA ENTERPRISE","MC0019","QSR","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008835","SAINA STORES","C000285","AAWIZA ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008836","NAUSHAD ALAM","C000285","AAWIZA ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008837","NEW GHOSH BROTHERS","C000285","AAWIZA ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008838","SUBHRO CHAMPAK CHATTERJEE","C000285","AAWIZA ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008839","MADHUMITA NASKAR (1GARPA RD.)","C000285","AAWIZA ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008840","HEART COMMUNICATION","C000285","AAWIZA ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008841","VANAKKAM","C000285","AAWIZA ENTERPRISE","MC0016","MASS EATERIES","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008842","ZAM ZAM STORES","C000285","AAWIZA ENTERPRISE","MC0018","PAAN PLUS","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008843","MD.ISRAIL","C000285","AAWIZA ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008844","RANVIJAY SHA","C000285","AAWIZA ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008845","JANATA STORE","C000285","AAWIZA ENTERPRISE","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008846","RANJIT SHAW","C000285","AAWIZA ENTERPRISE","MC0018","PAAN PLUS","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008847","RAMKRISHNA BHANDAR","C000285","AAWIZA ENTERPRISE","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008848","SURAJ LAL SHAW & BROTHERS","C000285","AAWIZA ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008849","SUHAS KUMAR GAYEN","C000285","AAWIZA ENTERPRISE","MC0018","PAAN PLUS","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C006572","FIRDOUS STORE","C000285","AAWIZA ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C052916","AYUSH STORE","C000285","AAWIZA ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008857","THAKUR PAN (S.P.SALOON)","C000285","AAWIZA ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008858","SHYAMA STORES","C000285","AAWIZA ENTERPRISE","MC0018","PAAN PLUS","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008859","JOYDEB GHOSH","C000285","AAWIZA ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008860","KABITA ENTERPRISE","C000285","AAWIZA ENTERPRISE","MC0019","QSR","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008861","GITA VARIETY STORES","C000285","AAWIZA ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008862","RINKU STORES","C000285","AAWIZA ENTERPRISE","MC0018","PAAN PLUS","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008863","MD SHAMIM","C000285","AAWIZA ENTERPRISE","MC0018","PAAN PLUS","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008864","H.F.C. (HALAL FRY CHICKEN)","C000285","AAWIZA ENTERPRISE","MC0019","QSR","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008865","GHOSH BOSE AND CO","C000285","AAWIZA ENTERPRISE","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008866","MD OSMAN","C000285","AAWIZA ENTERPRISE","MC0018","PAAN PLUS","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008867","SANJOY KUNDU","C000285","AAWIZA ENTERPRISE","MC0018","PAAN PLUS","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008868","GHARANA","C000285","AAWIZA ENTERPRISE","MC0017","OPEN AISLE GROCERIES (OAG)","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008869","NEW SHANGHAI  (C.C)","C000285","AAWIZA ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008870","SAJID STORE","C000285","AAWIZA ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008871","SHIVAM SWEETS (SANJIB GHOSH)","C000285","AAWIZA ENTERPRISE","MC0020","SWEET/ CHAAT/ BAKERY","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008872","PARNAPRIYA STORES","C000285","AAWIZA ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008873","D.KHAN STORE","C000285","AAWIZA ENTERPRISE","MC0018","PAAN PLUS","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008874","MD SHAHENSHA","C000285","AAWIZA ENTERPRISE","MC0016","MASS EATERIES","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008875","KABIR COMMUNICATION","C000285","AAWIZA ENTERPRISE","MC0018","PAAN PLUS","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008876","KRISHNA TELE COMMUNICATION","C000285","AAWIZA ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008877","SEVA MEDICAL","C000285","AAWIZA ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008878","BISWAJIT BASU","C000285","AAWIZA ENTERPRISE","MC0005","WHOLESALE","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008879","S.S.COMMUNICATIONS","C000285","AAWIZA ENTERPRISE","MC0018","PAAN PLUS","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008880","AL SHAHBAZ STORE","C000285","AAWIZA ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
"C008881","MANJU BIN","C000285","AAWIZA ENTERPRISE","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E1159","ARNAB MONDAL","E0166","SUKHENDU BHATTA","PSR0817","SOMNATH SINGH"
